SKU,NAME,Est. Monthly,MAX,January-20,February-20,March-20,April-20,May-20,May-19,June-19,July-19,August-19,September-19,October-19,November-19,December-19,Vendor,Case Lot,Category
H07940,Vandy Vape Swell Kit G10 Resin Violet,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,Kits
H07941,SMOK Fetch Mini Pod Device Kit Black,100,206,206,86,115,91,1,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07942,SMOK Fetch Mini Pod Device Kit Green,51,131,131,49,59,14,3,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07943,SMOK Fetch Mini Pod Device Kit Orange,43,98,98,46,63,7,3,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07944,SMOK Fetch Mini Pod Device Kit Blue,64,122,122,79,52,1,0,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07945,SMOK Fetch Mini Pod Device Kit Dark Brown,54,102,102,40,85,40,2,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07946,Smok Fetch Nord Cartridge (Pack of 2),213,396,281,130,197,396,60,0,0,0,0,0,0,0,0,SMOK,,Pods & Cartridges
H07947,Smok Fetch Standard Cartridge (Pack of 2),238,323,323,150,281,304,134,0,0,0,0,0,0,0,0,SMOK,,Pods & Cartridges
H07948,Aspire Radial Coil (ARC Technology - 0.10/0.16ohm) (3-pack),50,99,50,99,1,0,0,0,0,0,0,0,0,0,0,Aspire,,Coils
H07949,GeekVape Aegis Squonk Kit Blue,8,29,1,1,0,29,1,0,0,0,0,0,0,0,0,GeekVape,,Kits
H07950,SMOK NOVO 2 Kit Tiffany Blue Shell,68,100,24,0,0,100,81,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07951,SMOK NOVO 2 Kit KEEP CALM,73,161,57,161,0,1,0,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07952,SMOK NOVO 2 Kit VAPE,106,164,48,164,0,0,0,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07953,SMOK NOVO 2 Kit I LOVE VAPING,58,72,72,43,0,0,0,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07954,SMOK NOVO 2 Kit ENJOY,113,159,66,159,0,0,0,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07955,SMOK NOVO 2 Kit Brick Red Shell,89,164,22,30,100,130,164,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07956,SMOK NOVO 2 Kit Blue Shell,131,277,46,0,99,277,102,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07957,SMOK NOVO 2 Kit Gold Shell,89,171,54,146,4,171,68,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07958,SMOK NOVO 2 Kit Purple Shell,137,279,58,57,152,279,0,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H07961,GeekVape Aegis Squonk Kit Red,38,75,32,75,16,30,0,0,0,0,0,0,0,0,0,GeekVape,,Kits
H07963,Puff Bar Pink Lemonade 5% Nicotine,161,356,8,0,0,119,356,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H07964,Tobeco Super Tank Coils 0.2ohm Mesh (Pack of 5),153,292,292,13,0,0,0,0,0,0,0,0,0,0,0,Tobeco,,Coils
H07965,Tobeco Super Tank Coils 0.5ohm Mesh (Pack of 5),98,188,188,7,0,0,0,0,0,0,0,0,0,0,0,Tobeco,,Coils
H07966,BMI Micro Coil 0.5ohm (Pack of 5),11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,BMI,,Coils
H07968,Puff Bar Coffee Latte 5% Nicotine,452,1218,1218,1,0,0,137,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H07969,GeekVape Aegis Boost Pod Device Kit Aura Glow,248,483,483,7,0,301,199,0,0,0,0,0,0,0,0,GeekVape,,Pod Device
H07970,GeekVape Aegis Boost Pod Device Kit Almighty Blue,194,354,300,25,0,354,96,0,0,0,0,0,0,0,0,GeekVape,,Pod Device
H07971,GeekVape Aegis Boost Pod Device Kit Space Black,237,347,347,50,0,256,296,0,0,0,0,0,0,0,0,GeekVape,,Pod Device
H07972,GeekVape Aegis Boost Pod Device Kit Devil Red,143,300,300,23,0,179,70,0,0,0,0,0,0,0,0,GeekVape,,Pod Device
H07973,GeekVape Aegis Boost Pod Device Kit Gunmetal,135,246,114,25,0,246,153,0,0,0,0,0,0,0,0,GeekVape,,Pod Device
H07974,VooPoo Vinci Replacement Pods 5.5mL (Pack of 2),424,717,717,544,63,618,177,0,0,0,0,0,0,0,0,VOOPOO,,Pods & Cartridges
H07975,VooPoo Maat Bulb Glass Tube #B4 (Pack of 3),17,23,16,20,23,14,13,0,0,0,0,0,0,0,0,VOOPOO,,Replacement Glass
H07976,SMOK TFV16 Coils 0.2ohm Conical Mesh (Pack of 3),493,709,579,684,709,487,7,0,0,0,0,0,0,0,0,SMOK,,Coils
H07977,SMOK MAG P3 Kit Black Red,40,83,83,33,3,0,0,0,0,0,0,0,0,0,0,SMOK,,Kits
H07978,PUFF Krush Add-On Pre-Filled Pods Regular Flavors (Pack of 24),8,14,14,2,0,0,0,0,0,0,0,0,0,0,0,,,
H07979,PUFF Krush Add-On Pre-Filled Pods Menthol Flavors (Pack of 24),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
H07981,MOTI ONE Pod Device Kit Iron Black,77,107,107,87,100,29,62,0,0,0,0,0,0,0,0,MOTI Vape,,Pod Device
H07982,MOTI ONE Pod Device Kit Silver,89,346,30,39,26,6,346,0,0,0,0,0,0,0,0,MOTI Vape,,Pod Device
H07983,MOTI ONE Pod Device Kit Sunrise,85,196,70,66,67,27,196,0,0,0,0,0,0,0,0,MOTI Vape,,Pod Device
H07984,MOTI ONE Pod Device Kit Forest,86,237,67,54,57,17,237,0,0,0,0,0,0,0,0,MOTI Vape,,Pod Device
H07985,MOTI ONE Pod Device Kit Deep Blue,156,592,55,61,51,20,592,0,0,0,0,0,0,0,0,MOTI Vape,,Pod Device
H07986,MOTI ONE Pod Device Kit Rose,85,205,68,69,66,19,205,0,0,0,0,0,0,0,0,MOTI Vape,,Pod Device
H07987,MOTI ONE Pod Cartridges (Pack of 2),333,657,287,509,14,200,657,0,0,0,0,0,0,0,0,MOTI Vape,,Pods & Cartridges
H07988,SMOK MAG P3 Kit Green Black,25,76,76,6,17,2,0,0,0,0,0,0,0,0,0,SMOK,,Kits
H07989,SMOK MAG P3 Kit Gray Black,34,57,1,57,26,52,0,0,0,0,0,0,0,0,0,SMOK,,Kits
H07990,SMOK MAG P3 Kit Red Black,48,58,0,58,37,0,0,0,0,0,0,0,0,0,0,SMOK,,Kits
H07991,SMOK MAG P3 Kit Blue Black,45,57,0,57,28,0,50,0,0,0,0,0,0,0,0,SMOK,,Kits
H07992,Puff Bar Watermelon 5% Nicotine,590,1000,505,1000,0,357,497,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H07994,Puff Bar Blue Razz 5% Nicotine,437,1233,14,500,0,1233,1,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H07995,Puff Bar Mango 5% Nicotine,555,1050,450,1050,0,320,399,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H07997,Chubby Gorilla Pet MINI Bottle 60ML,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,Chubby Gorilla,,Empty Juice Bottles
H08000,Aspire Odan Tank Stainless Steel,23,31,31,19,20,0,0,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08001,Aspire Odan Tank Emerald,23,43,7,43,20,0,0,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08002,Aspire Odan Tank Dark Blue,23,35,15,35,20,0,0,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08003,Aspire Odan Tank Rainbow,27,50,27,22,10,0,50,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08004,Aspire Odan Tank Smoky Quartz,23,34,16,34,20,0,0,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08005,Aspire Odan Tank Black,50,100,15,85,30,19,100,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08006,Aspire Odan Mesh Coils 0.2ohm (Pack of 3),303,499,313,301,100,0,499,0,0,0,0,0,0,0,0,Aspire,,Coils
H08007,Aspire Odan Replacement Glass 5mL Diamond Cut,47,79,21,18,78,37,79,0,0,0,0,0,0,0,0,Aspire,,Replacement Glass
H08008,Aspire Odan Replacement Glass 7mL,32,65,21,14,43,18,65,0,0,0,0,0,0,0,0,Aspire,,Replacement Glass
H08009,Aspire Odan Mesh Coils 0.3ohm (Pack of 3),85,168,168,85,0,0,1,0,0,0,0,0,0,0,0,Aspire,,Coils
H08011,Snowwolf Afeng Pod Device Kit Space Grey,16,25,9,23,25,7,0,0,0,0,0,0,0,0,0,SnowWolf,,Pod Device
H08012,Snowwolf Afeng Pod Device Kit Rose Red,9,18,7,12,18,4,3,0,0,0,0,0,0,0,0,SnowWolf,,Pod Device
H08013,Snowwolf Afeng Pod Device Kit Indigo Blue,11,20,6,20,12,14,1,0,0,0,0,0,0,0,0,SnowWolf,,Pod Device
H08014,Snowwolf Afeng Pod Device Kit Champagne Gold,12,19,11,11,19,13,6,0,0,0,0,0,0,0,0,SnowWolf,,Pod Device
H08015,Snowwolf Afeng Pod Device Kit Black,12,24,7,24,12,8,8,0,0,0,0,0,0,0,0,SnowWolf,,Pod Device
H08016,Snowwolf Afeng Replacement Cartridge (Pack of 2),35,54,37,44,54,4,0,0,0,0,0,0,0,0,0,SnowWolf,,Pods & Cartridges
H08017,Snowwolf Wicked Coil 0.6ohm (Pack of 5),146,264,102,264,238,120,4,0,0,0,0,0,0,0,0,SnowWolf,,Coils
H08018,Puff Bar Peach ICE 5% Nicotine,880,1053,999,1000,0,1053,466,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H08026,MOTI New Moon Pod Cola (Pack of 3),294,528,528,60,0,0,0,0,0,0,0,0,0,0,0,MOTI Vape,,Pods & Cartridges
H08027,MOTI New Moon Pod Booster (Pack of 3),262,459,459,64,0,0,0,0,0,0,0,0,0,0,0,MOTI Vape,,Pods & Cartridges
H08028,GeekVape Aegis X Mod Gunmetal Camo,22,78,78,20,12,1,1,0,0,0,0,0,0,0,0,GeekVape,,Mods
H08029,Freemax TX1 Mesh Coil 0.15ohm (Pack of 3),802,1270,1270,1033,904,1,0,0,0,0,0,0,0,0,0,FreeMax,,Coils
H08030,Acrohm Fush Nano Pod Device Kit Black,22,47,14,47,40,9,2,0,0,0,0,0,0,0,0,Acrohm,,Pod Device
H08031,Acrohm Fush Nano Pod Device Kit Silver,22,37,6,37,31,12,0,0,0,0,0,0,0,0,0,Acrohm,,Pod Device
H08032,Acrohm Fush Nano Pod Device Kit Sapphire Blue,17,40,9,31,40,4,1,0,0,0,0,0,0,0,0,Acrohm,,Pod Device
H08033,Acrohm Fush Nano Pod Device Kit Marrs Green,17,34,4,34,28,14,7,0,0,0,0,0,0,0,0,Acrohm,,Pod Device
H08034,Acrohm Fush Nano Pod Device Kit Pinkish Purple,20,29,11,29,0,0,0,0,0,0,0,0,0,0,0,Acrohm,,Pod Device
H08035,Acrohm Fush Nano Replacement Cartridges (Pack of 2),104,246,61,246,104,0,4,0,0,0,0,0,0,0,0,Acrohm,,Pods & Cartridges
H08036,Hellvape Grimm Pod Device Kit Gunmetal+Black,18,31,5,24,31,22,9,0,0,0,0,0,0,0,0,Hellvape,,Pod Device
H08037,Hellvape Grimm Pod Device Kit SS+Black,5,12,2,2,12,7,4,0,0,0,0,0,0,0,0,Hellvape,,Pod Device
H08038,Hellvape Grimm Pod Device Kit Black+CF,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,Hellvape,,Pod Device
H08039,Hellvape Grimm Pod Device Kit Purple+CF,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,Hellvape,,Pod Device
H08040,GeekVape Aegis Boost Pod 3.7mL (Pack of 1),374,561,561,510,429,302,70,0,0,0,0,0,0,0,0,GeekVape,,Pods & Cartridges
H08041,GeekVape Aegis Boost Coil 0.6ohm (Pack of 5),674,1468,765,304,383,1468,448,0,0,0,0,0,0,0,0,GeekVape,,Coils
H08042,GeekVape Aegis Boost Coil 0.4ohm (Pack of 5),593,905,905,505,508,719,328,0,0,0,0,0,0,0,0,GeekVape,,Coils
H08043,Uwell Nunchaku 2 Kit Black,60,101,45,89,101,3,0,0,0,0,0,0,0,0,0,Uwell,,Kits
H08044,Uwell Nunchaku 2 Kit Blue,26,53,14,53,34,3,0,0,0,0,0,0,0,0,0,Uwell,,Kits
H08045,Uwell Nunchaku 2 Kit Silver,38,50,23,50,42,0,0,0,0,0,0,0,0,0,0,Uwell,,Kits
H08046,Uwell Nunchaku 2 Kit Iridescent,27,65,28,65,14,0,2,0,0,0,0,0,0,0,0,Uwell,,Kits
H08047,Hellvape Grimm Replacement Cartridge,46,93,93,20,30,68,18,0,0,0,0,0,0,0,0,Hellvape,,Pods & Cartridges
H08048,Hellvape Grimm Coils H3-01 Mesh 0.7ohm (Pack of 3),271,271,271,0,0,0,0,0,0,0,0,0,0,0,0,Hellvape,,Coils
H08049,Hellvape Grimm Coils H3-02 1.2ohm (Pack of 3),104,203,76,44,203,94,0,0,0,0,0,0,0,0,0,Hellvape,,Coils
H08050,Uwell Caliburn KOKO Pod Device Kit Red,201,317,317,80,308,0,99,0,0,0,0,0,0,0,0,Uwell,,Pod Device
H08051,Uwell Caliburn KOKO Pod Device Kit Black,237,475,402,1,475,100,206,0,0,0,0,0,0,0,0,Uwell,,Pod Device
H08052,Uwell Caliburn KOKO Pod Device Kit Blue,183,345,201,50,345,0,137,0,0,0,0,0,0,0,0,Uwell,,Pod Device
H08053,Uwell Caliburn KOKO Pod Device Kit Grey,215,373,210,200,373,172,121,0,0,0,0,0,0,0,0,Uwell,,Pod Device
H08054,Uwell Caliburn KOKO Pod 1.2ohm (Pack of 4),2233,3994,2928,10,2000,0,3994,0,0,0,0,0,0,0,0,Uwell,,Pods & Cartridges
H08055,Uwell Crown Coils Ni200 0.15 (Pack of 4),2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Uwell,,Coils
H08056,MOTI New Moon Pod Bayberry (Pack of 3),170,326,326,13,0,0,0,0,0,0,0,0,0,0,0,MOTI Vape,,Pods & Cartridges
H08057,MOTI New Moon Pod Menthol (Pack of 3),172,407,407,141,115,121,76,0,0,0,0,0,0,0,0,MOTI Vape,,Pods & Cartridges
H08058,Sea100 Pods Blueberry Menthol (Pack of 4),99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,Sea Pods,,Pods & Cartridges
H08059,Puff Bar Tobacco 5% Nicotine,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H08061,GeekVape Nova 200W Kit Black Emerald Resin,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,GeekVape,,Kits
H08062,GeekVape Nova 200W Kit Black Imperial Resin,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,GeekVape,,Kits
H08063,GeekVape Nova 200W Kit Black Onyx Resin,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,GeekVape,,Kits
H08064,GeekVape Nova 200W Kit Gunmetal Orchid Resin,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,GeekVape,,Kits
H08073,Vaporesso Swag 2 Kit Red,24,50,7,0,0,16,50,0,0,0,0,0,0,0,0,Vaporesso,,Kits
H08074,Vaporesso Swag 2 Kit Silver,41,127,15,0,1,22,127,0,0,0,0,0,0,0,0,Vaporesso,,Kits
H08075,Vaporesso Swag 2 Kit Black,39,79,28,0,2,45,79,0,0,0,0,0,0,0,0,Vaporesso,,Kits
H08076,Vaporesso Swag 2 Kit Blue,53,84,0,0,0,22,84,0,0,0,0,0,0,0,0,Vaporesso,,Kits
H08077,Vaporesso GT4 Meshed Coil 0.15ohm (Pack of 3),212,413,322,55,254,413,14,0,0,0,0,0,0,0,0,Vaporesso,,Coils
H08079,Hellvape Dead Rabbit V2 RDA Stainless Steel,17,33,33,4,0,26,4,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08080,Hellvape Dead Rabbit V2 RDA Black,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08081,Hellvape Dead Rabbit V2 RDA Gunmetal,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08082,Hellvape Dead Rabbit V2 RDA Blue,18,28,26,16,0,28,2,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08083,Hellvape Dead Rabbit V2 RDA Pearl White,6,8,7,0,0,8,2,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08084,Hellvape Dead Rabbit V2 RDA Gold,10,12,12,8,0,0,0,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08085,Hellvape Dead Rabbit V2 RDA Matte Full Black,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08086,Hellvape Dead Rabbit V2 RDA Rainbow,21,29,25,29,10,0,0,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08087,Hellvape Dead Rabbit V2 RDA Red,15,24,24,6,0,0,0,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08088,Hellvape Dead Rabbit V2 RDA Purple,15,19,19,19,7,0,0,0,0,0,0,0,0,0,0,Hellvape,,RDA
H08090,SMOK RPM40 Pod Device Kit Black Camouflage,59,151,151,19,65,2,0,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H08091,SMOK RPM40 Pod Device Kit Blue Camouflage,87,219,219,1,0,0,40,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H08092,SMOK RPM40 Pod Device Kit Red Camouflage,64,162,162,38,0,48,8,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H08093,SMOK RPM40 Pod Device Kit Gold Camouflage,48,115,115,24,51,3,0,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H08094,SMOK RPM40 Pod Device Kit Green Camouflage,70,126,126,2,0,83,67,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H08095,SMOK RPM40 Pod Device Kit Black and 7-Color,111,276,276,125,15,0,28,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H08096,SMOK RPM40 Pod Device Kit Tiffany Blue,46,81,81,0,1,78,22,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H08097,SMOK RPM40 Pod Device Kit Prism Blue,66,118,83,0,30,118,32,0,0,0,0,0,0,0,0,SMOK,,Pod Device
H08098,VOOPOO Vinci X Pod Device Kit Scarlet,37,150,150,14,14,4,1,0,0,0,0,0,0,0,0,VOOPOO,,Pod Device
H08099,VOOPOO Vinci X Pod Device Kit Teal Blue,60,132,132,87,14,6,0,0,0,0,0,0,0,0,0,VOOPOO,,Pod Device
H08100,VOOPOO Vinci X Pod Device Kit Ink,85,180,180,74,1,0,0,0,0,0,0,0,0,0,0,VOOPOO,,Pod Device
H08101,VOOPOO Vinci X Pod Device Kit Dazzling Green,110,155,155,65,0,0,0,0,0,0,0,0,0,0,0,VOOPOO,,Pod Device
H08102,VOOPOO Vinci X Pod Device Kit Space Grey,61,136,136,36,10,0,0,0,0,0,0,0,0,0,0,VOOPOO,,Pod Device
H08103,VOOPOO Vinci X Pod Device Kit Carbon Fiber,138,193,193,83,0,0,0,0,0,0,0,0,0,0,0,VOOPOO,,Pod Device
H08104,VOOPOO Vinci X Pod Device Kit Aurora,103,138,138,68,0,0,0,0,0,0,0,0,0,0,0,VOOPOO,,Pod Device
H08105,Lost Vape Quest Q-PRO Pod Device Kit Blue Stabwood,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08106,Lost Vape Quest Q-PRO Pod Device Kit Ochre Stabwood,33,50,15,50,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08107,Lost Vape Quest Q-PRO Pod Device Kit Red Stabwood,40,50,30,50,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08108,Lost Vape Quest Q-PRO Pod Device Kit Silver Weave,25,42,42,8,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08110,Lost Vape Quest Q-PRO Pod Device Kit Blue Weave,32,48,48,16,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08111,Lost Vape Quest Q-PRO Pod Device Kit Gold Weave,33,41,41,25,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08112,Lost Vape Quest Q-PRO Pod Device Kit Rainbow Weave,41,57,57,35,0,0,30,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08113,Lost Vape Quest Q-PRO Pod Device Kit Stainless Steel Fantasy,50,51,49,51,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08114,Lost Vape Quest Q-PRO Pod Device Kit Black Ocean,28,47,8,47,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08115,Lost Vape Quest Q-PRO Pod Device Kit Blue Aurora,47,49,44,49,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08116,Lost Vape Quest Q-PRO Pod Device Kit Gold Dazzling,56,63,49,63,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08117,Lost Vape Quest Q-PRO Pod Device Kit Rainbow Rainbow,71,73,68,73,0,0,0,0,0,0,0,0,0,0,0,Lost Vape,,Pod Device
H08118,Vandy Vape Mesh V2 RDA Stainless Steel,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,RDA
H08119,Vandy Vape Mesh V2 RDA Matte Black,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,RDA
H08120,Vandy Vape Mesh V2 RDA Gunmetal,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,RDA
H08121,Vandy Vape Mesh V2 RDA Gold,19,33,33,24,1,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,RDA
H08122,Vandy Vape Mesh V2 RDA Shiny Blue,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,RDA
H08123,Vandy Vape Mesh V2 RDA Frosted Grey,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,RDA
H08124,Vandy Vape Mesh V2 RDA Rainbow,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,RDA
H08126,Lost Vape Q-PRO Regular Coil 1.0ohm (Pack of 5),460,773,319,534,675,773,1,0,0,0,0,0,0,0,0,Lost Vape,,Coils
H08127,Lost Vape Q-PRO Replacement Cartridge Pack (Includes 2 Coils),639,1323,496,1323,532,253,591,0,0,0,0,0,0,0,0,Lost Vape,,Pods & Cartridges
H08128,Wotofo Profile 1.5 RDA Black,79,128,37,0,0,128,71,0,0,0,0,0,0,0,0,Wotofo,,RDA
H08129,Wotofo Profile 1.5 RDA Stainless Steel,46,55,47,0,0,55,37,0,0,0,0,0,0,0,0,Wotofo,,RDA
H08130,Wotofo Profile 1.5 RDA Gunmetal,57,87,22,0,0,87,62,0,0,0,0,0,0,0,0,Wotofo,,RDA
H08131,Wotofo Profile 1.5 RDA Gold,25,49,1,0,0,49,26,0,0,0,0,0,0,0,0,Wotofo,,RDA
H08132,Wotofo Profile 1.5 RDA Blue,54,61,61,0,0,50,50,0,0,0,0,0,0,0,0,Wotofo,,RDA
H08133,Wotofo Profile 1.5 RDA Rainbow,48,60,29,0,0,60,54,0,0,0,0,0,0,0,0,Wotofo,,RDA
H08147,TWST Disposable Vape Iced Pink Punch,115,174,174,169,1,0,0,0,0,0,0,0,0,0,0,Twist E-Liquids,,Disposable Vape
H08148,TWST Disposable Vape Pink Punch Lemonade,186,203,169,203,0,0,0,0,0,0,0,0,0,0,0,Twist E-Liquids,,Disposable Vape
H08149,TWST Disposable Vape Iced Madness,249,379,119,379,0,0,0,0,0,0,0,0,0,0,0,Twist E-Liquids,,Disposable Vape
H08150,TWST Disposable Vape Iced Fruit Punch,169,407,100,407,1,0,0,0,0,0,0,0,0,0,0,Twist E-Liquids,,Disposable Vape
H08152,Puff Bar Banana Ice 5% Nicotine,2735,8752,8752,1668,0,260,258,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H08153,Puff Bar Clear 5% Nicotine,439,1518,428,1518,1,249,1,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H08154,Puff Bar Blueberry Ice 5% Nicotine,564,1001,504,1001,0,400,349,0,0,0,0,0,0,0,0,PUFF,,Disposable Vape
H08155,MNGO Pods Juul-Compatible Pods Strawberry Mango (Pack of 5),45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,MNGO,,Pods & Cartridges
H08156,MNGO Pods Juul-Compatible Pods Strawberry Mint (Pack of 5),44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,MNGO,,Pods & Cartridges
H08157,MNGO Pods Juul-Compatible Pods Cool Mango (Pack of 5),68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,MNGO,,Pods & Cartridges
H08158,MNGO Pods Juul-Compatible Pods Mango Melon (Pack of 5),25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,MNGO,,Pods & Cartridges
H08159,MNGO Pods Juul-Compatible Pods Mango Lemonade (Pack of 5),57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,MNGO,,Pods & Cartridges
H08173,STIG Disposable Vape Apple Crisp (Pack of 3),650,745,745,555,0,0,0,0,0,0,0,0,0,0,0,VGOD,,Disposable Vape
H08178,JUUL Pods Mango 5% Nicotine (Pack of 2),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,JUUL,,Pods & Cartridges
H08181,Plus Pods 6% Nicotine Peach Ice (Pack of 4),5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Plus Pods,,Pods & Cartridges
H08183,Plus Pods 6% Nicotine Ice Pineapple (Pack of 4),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Plus Pods,,Pods & Cartridges
H08187,Hellvape Grimm Pod Device Kit Black +White,11,19,6,5,18,19,8,0,0,0,0,0,0,0,0,Hellvape,,Pod Device
H08188,Hellvape Grimm Pod Device Kit Red+CF,9,18,5,5,18,16,3,0,0,0,0,0,0,0,0,Hellvape,,Pod Device
H08194,SMOK Nord Pod Cartridge (Pack of 3),473,975,975,768,63,105,452,0,0,0,0,0,0,0,0,SMOK,,Pods & Cartridges
H08195,The Swag Project Supreme Cotton,84,153,79,153,21,0,0,0,0,0,0,0,0,0,0,The Swag Project,,Cotton
H08196,Aspire Odan Mini Tank Dark Blue,16,26,25,11,17,1,26,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08197,Aspire Odan Mini Tank Emerald,17,31,14,9,15,18,31,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08198,Aspire Odan Mini Tank Rainbow,14,24,21,17,24,4,2,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08199,Aspire Odan Mini Tank Stainless Steel,16,28,21,8,13,8,28,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08200,Aspire Odan Mini Tank Smoky Quartz,16,40,5,7,19,40,9,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08201,Aspire Odan Mini Tank Black,34,70,13,24,33,70,28,0,0,0,0,0,0,0,0,Aspire,,Tanks
H08202,SMOK G-Priv 3 Kit Black,75,202,76,202,19,2,0,0,0,0,0,0,0,0,0,SMOK,,Kits
H08203,SMOK G-Priv 3 Kit Prism Gold,69,84,53,84,0,0,0,0,0,0,0,0,0,0,0,SMOK,,Kits
H08204,SMOK G-Priv 3 Kit Purple Red,65,76,76,53,0,0,0,0,0,0,0,0,0,0,0,SMOK,,Kits
H08205,SMOK G-Priv 3 Kit Prism Chrome,92,104,104,80,0,0,0,0,0,0,0,0,0,0,0,SMOK,,Kits
